statistic_yyy,site_id,village,edu_age_15up_total,edu_doctor_graduated_f,edu_doctor_ungraduated_f,edu_master_graduated_f,edu_master_ungraduated_f,edu_university_graduated_f,edu_university_ungraduated_f,edu_juniorcollege_2ys_graduated_f,edu_juniorcollege_2ys_ungraduated_f,edu_juniorcollege_5ys_final2y_graduated_f,edu_juniorcollege_5ys_final2y_ungraduated_f,edu_juniorcollege_5ys_first3y_ungraduated_f,edu_senior_graduated_f,edu_senior_ungraduated_f,edu_seniorvocational_graduated_f,edu_seniorvocational_ungraduated_f,edu_junior_graduated_f,edu_junior_ungraduated_f,edu_juniorvocational_graduated_f,edu_juniorvocational_ungraduated_f,edu_primary_graduated_f,edu_primary_ungraduated_f,edu_selftaughtl_f,edu_illiterate_f
統計年,區域別,村里名稱,總計,博畢_女,博肄_女,碩畢_女,碩肄_女,大畢_女,大肄_女,二畢_女,二肄_女,後二畢_女,後二肄_女,前三肄_女,高畢_女,高肄_女,職畢_女,職肄_女,國畢_女,國肄_女,初畢_女,初肄_女,小畢_女,小肄_女,自修_女,不識_女
105,新北市鶯歌區,中鶯里,983,1,0,15,6,92,31,31,3,21,2,34,14,87,16,7,66,8,0,0,62,6,0,7
105,新北市鶯歌區,建德里,503,0,0,3,0,32,14,7,2,1,0,8,4,44,12,2,39,6,0,0,43,4,0,6
105,新北市鶯歌區,同慶里,1583,2,0,19,11,151,56,45,11,31,0,45,23,160,36,7,95,11,1,0,92,14,0,11
105,新北市鶯歌區,永昌里,7880,1,2,57,36,654,267,210,46,125,5,212,93,802,227,25,544,78,1,2,458,59,5,60
105,新北市鶯歌區,南靖里,3360,2,0,30,15,277,94,70,12,51,2,80,44,300,60,7,250,25,2,1,260,30,5,33
105,新北市鶯歌區,尖山里,6536,2,4,71,28,586,208,179,37,86,9,179,86,614,152,34,486,39,0,0,377,41,6,40
105,新北市鶯歌區,二橋里,7187,4,3,70,31,487,235,188,45,81,7,187,97,665,215,27,527,36,2,1,479,62,9,73
105,新北市鶯歌區,二甲里,914,0,0,8,5,57,18,18,3,9,1,15,9,68,22,3,94,5,0,0,76,10,2,15
105,新北市鶯歌區,東湖里,243,0,0,1,1,10,2,3,0,0,1,7,2,17,3,0,26,1,0,0,25,5,0,4
105,新北市鶯歌區,大湖里,4881,1,2,43,14,401,159,107,16,79,2,164,49,461,99,13,362,40,2,0,297,50,8,47
105,新北市鶯歌區,鳳鳴里,4244,0,0,29,14,346,132,93,22,42,4,129,42,392,95,17,363,27,2,1,287,31,6,52
105,新北市鶯歌區,鳳福里,3756,2,0,26,17,316,110,78,13,49,4,108,32,318,80,11,339,30,2,0,283,42,11,48
105,新北市鶯歌區,永吉里,4522,0,2,41,17,370,155,101,23,55,1,93,37,410,115,20,391,31,1,0,288,52,13,47
105,新北市鶯歌區,中湖里,5472,1,1,28,20,385,171,127,23,58,7,150,66,501,155,14,463,55,0,0,334,33,9,70
105,新北市鶯歌區,鳳祥里,4269,1,1,35,7,351,128,105,15,46,6,119,39,346,127,20,387,35,1,1,277,40,8,39
105,新北市鶯歌區,建國里,6196,2,2,67,19,543,239,146,29,107,13,202,90,597,178,29,467,40,1,0,339,41,5,39
105,新北市三峽區,三峽里,275,0,0,2,0,21,5,7,0,6,0,9,3,23,2,0,10,2,1,0,22,2,0,2
105,新北市三峽區,秀川里,593,0,1,4,2,52,18,22,6,11,1,21,6,44,16,1,42,5,0,0,48,4,1,4
105,新北市三峽區,八張里,3611,0,0,21,15,308,110,112,17,54,2,111,47,338,88,12,282,29,2,0,192,34,9,21
105,新北市三峽區,中埔里,2694,0,1,31,6,229,79,90,15,41,1,80,37,281,68,14,228,10,0,0,122,21,1,8
105,新北市三峽區,弘道里,1106,0,0,4,5,76,29,19,3,11,1,34,7,74,33,2,80,5,0,0,77,12,0,15
105,新北市三峽區,永舘里,6870,7,2,99,31,633,243,204,34,138,6,232,127,701,146,31,486,54,4,0,360,42,6,50
105,新北市三峽區,礁溪里,5231,2,1,42,27,424,184,170,23,97,10,168,77,570,120,34,399,46,4,0,232,27,5,19
105,新北市三峽區,鳶山里,9055,11,3,126,31,799,291,261,47,178,8,260,153,854,204,37,605,74,4,0,506,62,12,58
105,新北市三峽區,龍埔里,8246,7,4,130,56,772,262,266,46,151,5,218,124,785,193,31,541,60,3,1,397,63,5,72
105,新北市三峽區,大埔里,3839,2,0,29,14,233,117,81,23,51,5,111,50,347,84,14,301,31,1,1,241,30,12,48
105,新北市三峽區,嘉添里,2362,1,0,14,10,121,54,45,7,23,2,59,28,179,53,10,156,15,2,0,136,25,6,33
105,新北市三峽區,添福里,1103,0,0,3,1,57,26,21,7,7,0,29,9,93,25,5,102,8,0,0,81,15,1,25
105,新北市三峽區,金圳里,517,0,0,1,2,22,7,7,1,1,0,10,6,30,8,2,52,3,2,0,30,9,2,19
105,新北市三峽區,五寮里,898,1,0,5,2,42,17,10,3,4,0,30,4,75,17,2,76,5,1,0,64,17,4,35
105,新北市三峽區,插角里,725,0,0,5,0,25,10,2,1,5,0,16,4,40,8,0,55,1,0,0,66,31,2,31
105,新北市三峽區,有木里,760,0,0,1,0,18,11,7,2,6,1,21,4,45,12,0,55,5,0,0,69,20,1,30
105,新北市三峽區,溪北里,2220,0,0,14,2,143,50,60,6,24,1,69,33,185,48,7,172,21,0,1,148,31,8,32
105,新北市三峽區,溪南里,1463,0,0,5,0,81,43,26,7,17,2,29,16,125,38,6,114,20,1,0,95,14,2,22
105,新北市三峽區,溪東里,2850,1,1,19,6,200,86,66,26,31,2,83,31,241,69,13,230,14,1,0,192,28,4,36
105,新北市三峽區,成福里,899,0,1,2,1,44,19,19,3,7,0,24,15,67,22,5,70,3,0,0,88,12,0,6
105,新北市三峽區,安坑里,1404,0,1,4,3,62,31,22,4,9,0,34,19,99,34,4,104,12,0,0,81,29,5,58
105,新北市三峽區,竹崙里,1978,0,0,3,4,97,46,27,8,12,3,58,9,133,29,3,160,13,1,0,155,32,3,51
105,新北市三峽區,介壽里,6146,1,1,44,24,466,229,120,22,109,4,165,87,653,188,25,505,42,2,0,287,29,7,37
105,新北市三峽區,安溪里,7044,5,1,60,26,590,295,197,32,129,7,224,122,728,178,38,490,45,2,2,324,39,8,46
105,新北市三峽區,中正里,4783,1,1,29,19,345,169,111,26,62,4,135,68,474,133,23,388,34,3,0,258,44,4,47
105,新北市三峽區,二鬮里,3307,0,1,31,19,238,131,87,8,49,2,84,58,316,99,25,267,27,1,0,141,26,3,19
105,新北市三峽區,龍學里,11834,40,23,497,135,1987,362,598,53,421,12,392,173,896,153,32,369,68,8,1,266,31,7,18
105,新北市三峽區,龍恩里,4901,16,8,191,43,666,136,222,29,143,8,148,86,400,92,17,210,29,3,0,155,27,4,6
105,新北市淡水區,中和里,566,0,1,3,1,25,17,10,3,2,0,4,2,36,14,8,41,2,0,0,38,13,0,24
105,新北市淡水區,屯山里,1083,0,0,4,2,78,30,17,4,10,0,24,12,58,22,9,92,3,0,0,71,16,1,43
105,新北市淡水區,賢孝里,1532,0,0,7,3,107,53,39,4,16,0,26,22,96,31,7,132,5,0,0,99,24,1,38
105,新北市淡水區,興仁里,1599,1,2,10,7,133,52,25,3,22,0,31,14,121,25,3,131,14,0,0,87,16,0,45
105,新北市淡水區,蕃薯里,1003,3,1,14,4,73,30,22,7,11,1,34,9,75,19,4,54,4,0,0,40,13,0,25
105,新北市淡水區,義山里,2637,0,1,15,7,186,50,40,10,30,2,70,27,204,72,16,258,18,0,0,165,31,6,55
105,新北市淡水區,忠山里,857,0,1,5,1,53,20,17,1,13,0,14,14,60,21,3,54,5,0,0,65,12,3,21
105,新北市淡水區,崁頂里,9720,33,11,287,97,1387,289,437,56,305,12,343,134,757,105,30,381,58,4,0,258,36,9,59
105,新北市淡水區,埤島里,1408,0,1,25,8,135,38,21,3,15,2,39,21,97,30,5,82,4,0,0,88,8,2,36
105,新北市淡水區,新興里,6412,7,4,121,49,774,221,234,36,202,6,266,110,577,116,20,381,37,4,1,238,14,7,23
105,新北市淡水區,水碓里,5324,9,4,94,30,520,176,166,21,109,2,182,86,444,99,27,375,37,0,0,291,31,5,47
105,新北市淡水區,北投里,8378,25,11,231,63,1237,279,369,41,237,8,290,119,718,101,24,345,46,8,0,260,36,3,34
105,新北市淡水區,水源里,2132,2,1,22,8,143,63,36,9,32,3,71,26,142,43,3,147,16,0,1,142,20,3,40
105,新北市淡水區,忠寮里,1126,0,0,5,0,65,35,22,4,12,0,29,11,67,12,4,81,12,0,1,76,30,10,17
105,新北市淡水區,樹興里,1298,9,0,30,5,129,37,29,6,29,3,40,12,98,11,5,67,4,0,0,69,12,0,22
105,新北市淡水區,坪頂里,1350,5,1,37,5,176,23,36,4,36,0,35,17,92,27,5,71,10,1,0,78,9,2,15
105,新北市淡水區,福德里,6173,13,9,200,33,887,189,241,36,217,10,228,85,502,62,26,208,26,4,1,233,25,4,17
105,新北市淡水區,竹圍里,5737,10,8,163,51,743,177,201,34,172,8,213,87,534,78,17,281,31,3,0,283,30,7,32
105,新北市淡水區,民生里,6519,13,13,188,43,881,216,248,32,203,9,234,85,528,81,27,328,31,1,0,321,39,9,62
105,新北市淡水區,八勢里,4872,22,16,222,55,856,172,175,23,206,14,185,67,336,44,16,158,14,2,0,129,20,5,26
105,新北市淡水區,竿蓁里,9291,37,17,388,82,1519,288,356,45,319,10,330,120,702,107,31,315,37,10,2,322,27,2,31
105,新北市淡水區,鄧公里,5547,15,7,207,57,749,189,220,20,177,13,187,88,410,53,18,283,29,2,0,224,14,4,16
105,新北市淡水區,中興里,3861,7,5,54,19,331,116,104,17,66,4,127,67,327,68,10,282,28,1,0,303,27,4,43
105,新北市淡水區,長庚里,1394,1,2,23,4,116,47,41,8,30,1,46,7,104,20,6,98,7,1,0,114,6,3,15
105,新北市淡水區,清文里,1145,0,0,13,2,101,33,25,6,21,0,36,14,109,19,3,85,8,0,0,73,8,0,4
105,新北市淡水區,草東里,763,0,1,17,6,64,20,19,0,21,0,20,8,60,9,5,58,3,1,1,55,0,0,0
105,新北市淡水區,協元里,1439,0,1,12,7,123,45,35,7,38,2,47,23,113,28,5,110,16,0,0,104,6,2,10
105,新北市淡水區,永吉里,878,0,0,14,9,96,19,18,0,14,1,20,10,85,24,1,55,6,0,0,74,3,0,4
105,新北市淡水區,民安里,694,0,1,12,2,76,25,10,3,11,0,27,9,55,10,0,41,1,0,0,61,6,0,1
105,新北市淡水區,新生里,445,0,0,8,3,67,15,14,1,14,1,21,7,33,5,1,27,0,0,0,17,1,0,1
105,新北市淡水區,文化里,1671,2,5,51,13,221,55,45,9,35,5,53,30,147,22,6,90,11,0,0,90,5,3,6
105,新北市淡水區,油車里,5143,9,3,78,29,545,186,126,23,125,13,163,79,462,86,23,317,28,7,1,283,27,7,41
105,新北市淡水區,沙崙里,3680,5,3,71,16,348,115,102,18,77,10,124,54,306,81,18,273,20,0,0,172,25,8,45
105,新北市淡水區,新義里,3943,3,2,46,13,361,122,103,17,55,6,125,58,322,72,29,366,25,3,0,234,26,3,31
105,新北市淡水區,新春里,7207,9,5,162,44,879,295,273,32,187,11,287,126,668,93,29,403,40,3,2,233,18,8,28
105,新北市淡水區,新民里,4363,12,5,127,42,558,170,143,24,117,12,147,77,336,55,15,224,24,1,0,174,14,6,18
105,新北市淡水區,正德里,4091,8,3,82,22,503,165,185,23,114,8,127,77,402,73,25,248,19,4,0,143,16,2,9
105,新北市淡水區,北新里,2522,10,5,70,26,324,86,84,15,77,0,104,46,206,36,15,145,18,0,0,69,4,1,13
105,新北市淡水區,民權里,3950,16,7,121,29,507,126,166,20,123,3,143,53,337,45,7,198,22,1,0,191,17,5,21
105,新北市淡水區,幸福里,3794,2,0,59,28,381,130,93,17,70,6,139,47,320,66,7,257,23,3,0,244,30,9,36
105,新北市淡水區,學府里,4254,6,6,70,24,513,138,152,22,102,5,142,56,408,75,16,238,24,0,1,185,19,9,28
105,新北市淡水區,大庄里,5832,10,5,155,29,755,197,192,24,184,8,254,101,509,84,31,277,37,1,1,232,18,4,15
105,新北市汐止區,義民里,1324,0,0,18,4,120,36,33,4,32,0,48,11,129,18,7,80,16,0,0,105,14,0,9
105,新北市汐止區,禮門里,947,1,2,9,4,86,23,27,7,13,2,20,7,87,23,1,65,8,1,0,81,4,0,9
105,新北市汐止區,智慧里,4201,4,4,91,35,578,170,173,24,152,7,177,50,345,60,10,176,18,3,0,158,14,7,19
105,新北市汐止區,信望里,317,1,0,4,0,26,8,12,0,5,0,9,0,22,5,1,22,3,2,0,32,0,1,0
105,新北市汐止區,橋東里,2610,0,1,30,7,275,106,111,16,61,4,86,45,243,48,11,128,19,3,0,163,17,4,15
105,新北市汐止區,秀峰里,4949,4,1,56,25,388,157,152,18,98,7,164,62,424,94,15,274,27,2,0,290,27,5,39
105,新北市汐止區,新昌里,5012,7,3,97,31,533,169,198,24,117,4,126,70,440,75,12,251,26,4,0,310,39,8,58
105,新北市汐止區,復興里,6307,12,5,199,34,908,205,307,31,218,8,218,96,537,84,12,240,35,3,2,250,27,3,25
105,新北市汐止區,茄苳里,4197,1,0,44,11,316,129,168,26,51,2,136,55,377,112,17,330,28,1,2,220,36,8,42
105,新北市汐止區,長安里,1545,1,0,8,4,113,37,46,9,31,0,51,15,135,31,3,112,5,2,0,121,11,2,16
105,新北市汐止區,保安里,1517,0,1,11,3,134,45,47,7,15,1,37,20,124,38,7,97,7,1,0,106,12,3,29
105,新北市汐止區,保長里,3931,1,2,44,11,367,115,142,20,85,0,104,34,367,88,17,265,18,0,0,238,22,7,42
105,新北市汐止區,鄉長里,2154,3,1,17,12,190,76,71,10,43,4,70,14,186,36,11,140,9,3,0,117,10,3,32
105,新北市汐止區,江北里,5523,1,2,59,16,452,188,156,34,113,5,179,59,559,126,19,335,42,4,0,296,27,6,34
105,新北市汐止區,拱北里,4674,1,0,38,16,378,137,110,26,81,8,156,56,463,101,12,357,33,3,0,250,31,6,27
105,新北市汐止區,烘內里,1466,2,3,21,6,134,51,43,6,33,1,46,20,128,27,4,71,6,1,0,89,8,4,15
105,新北市汐止區,八連里,964,0,0,8,0,67,22,21,4,19,1,32,6,78,16,1,75,3,0,0,59,9,3,13
105,新北市汐止區,樟樹里,2033,2,1,14,9,174,58,54,7,38,2,62,18,160,28,7,135,4,2,0,142,11,5,24
105,新北市汐止區,北峰里,4085,1,1,39,9,358,119,116,25,88,4,120,28,374,72,10,301,19,0,0,267,30,4,35
105,新北市汐止區,北山里,5089,7,1,85,25,596,170,170,25,164,6,192,45,469,69,13,303,39,2,0,254,28,7,22
105,新北市汐止區,白雲里,3944,2,3,57,25,399,135,150,19,109,9,148,58,331,57,9,201,26,3,0,195,26,9,39
105,新北市汐止區,橫科里,4264,8,2,58,20,375,123,129,20,115,4,134,50,336,59,9,293,26,2,0,357,29,4,38
105,新北市汐止區,東山里,557,0,1,7,3,40,21,13,3,8,0,10,5,42,17,2,38,2,0,1,37,5,0,8
105,新北市汐止區,福山里,3377,23,4,110,26,449,120,96,11,106,2,111,31,258,33,6,150,18,4,1,177,24,5,22
105,新北市汐止區,宜興里,2774,11,2,93,15,335,75,94,4,76,4,106,19,210,28,5,165,13,3,0,166,22,2,30
105,新北市汐止區,中興里,6876,2,2,82,36,673,199,244,44,162,8,227,85,672,116,31,441,40,3,0,347,54,8,41
105,新北市汐止區,湖光里,5270,4,4,120,28,675,157,213,20,192,6,206,75,475,76,15,232,22,0,0,207,14,4,17
105,新北市汐止區,仁德里,1618,0,1,15,5,144,52,56,11,30,3,54,15,120,26,10,96,12,2,0,152,5,2,17
105,新北市汐止區,厚德里,6823,1,4,75,24,616,228,233,46,137,5,230,111,680,168,24,442,69,3,0,314,35,11,31
105,新北市汐止區,忠孝里,7194,4,5,98,38,740,266,245,42,199,8,231,77,699,109,28,468,50,2,1,359,28,8,34
105,新北市汐止區,自強里,4583,2,4,94,32,476,152,172,27,97,8,121,74,410,70,17,265,30,0,0,252,32,7,47
105,新北市汐止區,文化里,3874,3,2,78,16,410,128,150,30,80,4,114,44,359,69,15,233,15,1,1,187,27,2,25
105,新北市汐止區,金龍里,4604,1,2,53,21,469,132,165,31,113,11,167,44,465,73,19,284,19,2,1,250,24,10,24
105,新北市汐止區,福德里,3004,1,1,37,17,307,93,108,20,69,6,92,35,290,39,12,208,18,1,1,163,16,2,19
105,新北市汐止區,興福里,2813,2,1,33,16,291,81,114,15,83,6,100,29,264,52,12,173,11,1,0,122,12,2,15
105,新北市汐止區,康福里,4731,9,3,80,27,567,165,196,20,149,12,190,47,465,88,15,222,23,5,1,191,22,2,11
105,新北市汐止區,忠山里,3216,10,9,129,28,513,96,80,4,137,6,118,35,229,23,7,114,14,3,1,91,11,3,7
105,新北市汐止區,環河里,1145,0,0,9,0,92,34,20,5,17,1,32,7,86,20,6,77,14,0,0,76,9,1,12
105,新北市汐止區,東勢里,3778,19,7,152,21,518,92,145,17,111,8,134,51,277,36,4,139,20,6,0,150,23,1,7
105,新北市汐止區,山光里,2524,1,1,17,7,196,93,80,19,51,1,97,30,270,75,10,172,26,2,0,134,16,6,13
105,新北市汐止區,大同里,2576,1,0,41,9,289,77,87,15,62,4,94,32,256,42,8,162,12,0,0,127,13,3,14
105,新北市汐止區,崇德里,4550,4,2,69,23,497,169,164,20,110,4,153,71,370,91,17,236,27,4,1,229,22,2,34
105,新北市汐止區,湖興里,5800,13,4,126,28,732,216,224,27,217,10,240,70,488,61,19,199,36,3,0,207,23,2,16
105,新北市汐止區,長青里,940,4,0,35,9,143,17,34,1,47,0,41,8,55,7,1,39,3,1,0,48,4,1,4
105,新北市汐止區,福安里,5139,4,4,127,29,638,200,262,21,135,5,128,76,426,86,18,250,29,0,1,221,18,4,31
105,新北市汐止區,秀山里,3964,9,2,74,35,431,158,156,18,134,5,142,71,323,64,16,193,19,0,0,160,12,2,18
105,新北市汐止區,建成里,4539,2,1,103,23,577,163,241,27,158,6,141,81,433,63,13,184,23,3,0,203,15,7,15
105,新北市汐止區,城中里,4125,3,6,81,22,478,155,217,20,136,8,146,59,448,66,11,127,19,1,0,181,16,3,29
105,新北市汐止區,湖蓮里,2401,11,3,108,21,436,61,136,5,104,4,99,32,125,20,3,56,9,0,0,50,4,0,7
105,新北市汐止區,保新里,2675,1,0,26,13,270,92,111,21,74,5,109,32,249,52,8,161,19,2,0,114,20,1,20
105,新北市瑞芳區,龍潭里,746,0,1,6,4,63,13,17,1,17,2,10,4,78,14,2,46,12,0,0,67,4,0,13
105,新北市瑞芳區,龍興里,2004,0,0,38,10,191,62,71,7,28,0,43,22,162,34,9,101,24,1,0,154,24,2,40
105,新北市瑞芳區,龍鎮里,1316,1,1,5,12,67,40,38,9,23,2,31,4,127,34,8,92,10,1,0,98,26,3,38
105,新北市瑞芳區,龍川里,1692,1,1,16,5,122,54,37,9,20,1,31,21,131,54,12,128,24,1,0,143,17,5,43
105,新北市瑞芳區,龍山里,1375,0,0,12,2,84,26,38,5,11,3,35,14,98,30,7,75,17,0,0,126,18,5,28
105,新北市瑞芳區,龍安里,640,0,1,2,1,33,17,16,4,5,0,13,8,48,17,8,49,11,0,0,52,12,2,14
105,新北市瑞芳區,爪峯里,3812,1,0,25,7,267,91,88,21,40,5,72,52,307,86,28,283,46,0,0,314,57,14,130
105,新北市瑞芳區,柑坪里,1144,0,1,7,3,55,32,25,8,11,2,14,7,74,33,10,75,20,0,0,104,19,1,38
105,新北市瑞芳區,東和里,1754,1,1,10,2,90,42,38,8,25,3,23,13,128,46,13,126,19,1,0,189,29,3,82
105,新北市瑞芳區,上天里,1335,0,1,5,4,63,31,22,6,16,1,32,8,104,25,3,96,14,3,0,96,24,3,62
105,新北市瑞芳區,吉慶里,1762,0,0,7,8,108,41,28,8,15,1,39,12,142,40,12,129,13,2,0,156,27,0,34
105,新北市瑞芳區,吉安里,3138,2,0,19,12,220,84,84,15,35,1,62,23,244,77,14,210,28,0,0,283,54,3,85
105,新北市瑞芳區,傑魚里,2018,0,1,11,5,130,64,48,9,16,2,41,17,144,49,13,155,11,0,0,182,22,3,54
105,新北市瑞芳區,猴硐里,493,0,0,5,1,16,6,5,3,1,0,6,4,25,9,0,40,2,0,0,50,11,7,20
105,新北市瑞芳區,光復里,294,0,0,1,0,10,1,8,2,1,0,3,2,19,6,0,18,2,0,0,45,6,2,12
105,新北市瑞芳區,弓橋里,295,0,0,4,1,16,5,5,0,3,0,8,2,17,4,1,11,4,1,0,23,4,2,11
105,新北市瑞芳區,碩仁里,168,0,0,2,0,12,2,4,0,2,0,6,2,19,1,0,10,0,0,0,8,2,0,6
105,新北市瑞芳區,基山里,467,0,0,4,1,16,4,9,4,2,1,9,5,33,7,1,30,6,0,0,61,12,0,20
105,新北市瑞芳區,永慶里,456,0,0,0,1,23,7,9,2,3,0,7,0,39,5,1,28,5,0,0,58,8,5,13
105,新北市瑞芳區,崇文里,336,0,0,1,2,23,5,7,0,5,0,3,3,21,4,1,23,4,0,0,38,11,0,12
105,新北市瑞芳區,福住里,163,0,0,4,0,3,0,5,2,3,0,2,1,12,4,0,7,0,0,0,23,3,0,6
105,新北市瑞芳區,頌德里,360,0,0,2,2,14,7,6,3,2,0,7,6,30,3,0,14,5,0,0,45,8,5,17
105,新北市瑞芳區,新山里,388,0,0,3,0,14,7,4,1,1,0,12,6,28,3,2,17,5,0,0,43,8,1,17
105,新北市瑞芳區,瓜山里,191,0,0,2,1,11,4,3,0,2,0,3,4,18,3,1,9,2,0,0,22,1,0,6
105,新北市瑞芳區,銅山里,204,0,0,1,0,7,1,5,0,1,0,1,1,10,2,2,15,5,0,0,21,5,2,13
105,新北市瑞芳區,石山里,349,0,0,2,1,14,6,7,2,3,0,4,4,27,9,1,19,2,0,0,42,10,3,9
105,新北市瑞芳區,濓新里,290,0,0,2,1,17,10,5,2,3,1,8,1,22,4,0,15,2,0,0,34,9,0,15
105,新北市瑞芳區,濓洞里,481,0,0,2,4,26,7,6,1,3,1,9,0,48,5,1,28,4,0,0,69,10,1,33
105,新北市瑞芳區,海濱里,1266,1,0,2,1,53,37,38,9,20,3,30,10,127,43,6,94,20,0,0,122,31,3,31
105,新北市瑞芳區,瑞濱里,2025,0,0,16,4,119,44,46,6,22,1,38,16,198,63,6,165,25,0,1,171,50,7,42
105,新北市瑞芳區,深澳里,1289,0,0,2,3,58,23,37,10,15,1,25,7,122,43,6,100,23,0,0,118,27,4,42
105,新北市瑞芳區,南雅里,268,0,0,0,0,17,3,6,1,1,1,4,3,17,7,0,23,3,0,0,28,3,1,9
105,新北市瑞芳區,鼻頭里,912,0,1,4,1,40,13,15,0,7,2,22,5,87,30,2,95,7,1,0,82,12,3,30
105,新北市瑞芳區,新峰里,3169,0,0,22,15,173,85,65,15,34,2,77,22,293,99,17,268,61,1,0,212,39,16,69
105,新北市土城區,埤塘里,5014,2,0,37,23,340,120,106,25,59,3,156,59,418,93,13,355,22,4,0,219,26,3,27
105,新北市土城區,土城里,1893,2,2,29,8,163,61,54,9,24,6,57,27,187,47,6,119,11,1,0,154,12,2,13
105,新北市土城區,員林里,5381,1,3,75,30,544,191,170,26,108,7,188,65,505,105,14,331,34,5,1,314,26,9,34
105,新北市土城區,員仁里,5147,3,0,52,19,452,150,164,20,85,7,178,56,451,132,19,402,44,3,1,284,36,7,50
105,新北市土城區,長風里,1923,2,3,34,17,192,80,76,7,53,5,80,25,156,32,5,90,18,4,1,90,11,2,13
105,新北市土城區,日新里,4332,2,3,53,16,387,134,134,20,82,4,127,60,371,95,14,325,28,4,0,282,15,6,32
105,新北市土城區,日和里,5286,2,2,75,25,468,153,167,30,86,5,173,67,474,99,32,427,48,2,2,303,27,17,32
105,新北市土城區,貨饒里,3796,2,5,57,16,401,112,115,31,52,2,111,33,362,78,8,268,18,5,0,210,28,7,24
105,新北市土城區,柑林里,2943,3,1,41,19,323,94,126,17,77,1,88,48,279,56,17,179,22,3,0,123,19,5,14
105,新北市土城區,埤林里,7828,5,5,157,46,982,280,294,32,189,6,266,129,677,122,39,437,30,4,3,298,45,5,33
105,新北市土城區,瑞興里,2946,1,1,37,11,295,76,85,13,56,3,94,30,242,48,11,216,15,4,2,211,22,6,30
105,新北市土城區,清水里,7515,1,2,67,27,710,277,261,52,134,14,268,112,692,188,40,554,61,2,1,338,35,10,36
105,新北市土城區,清和里,5838,0,2,47,21,448,177,166,34,77,6,177,72,550,146,28,482,41,3,0,349,34,6,34
105,新北市土城區,永豐里,4022,2,1,65,20,444,127,133,18,96,4,111,43,339,78,21,283,28,0,0,198,22,4,24
105,新北市土城區,清化里,1557,2,1,13,5,119,54,39,5,30,2,55,12,153,31,3,94,10,1,0,92,13,0,10
105,新北市土城區,清溪里,6418,3,3,79,42,602,235,207,28,120,6,206,87,582,134,31,427,43,9,0,329,29,8,39
105,新北市土城區,峯廷里,6901,1,3,54,32,596,200,197,43,110,5,229,77,674,159,39,620,40,3,1,378,37,8,42
105,新北市土城區,平和里,6487,2,2,65,34,573,224,193,37,88,10,176,79,616,130,23,560,67,4,1,325,37,10,35
105,新北市土城區,廷寮里,4477,0,0,37,22,378,148,124,19,68,6,145,72,412,118,25,358,23,0,1,229,13,3,34
105,新北市土城區,大安里,4451,1,0,66,22,377,147,138,24,99,4,142,58,415,89,14,290,36,2,1,252,19,6,27
105,新北市土城區,永寧里,7535,5,4,76,28,678,230,246,40,131,8,281,93,683,175,29,529,58,6,3,414,52,7,51
105,新北市土城區,沛陂里,4117,0,0,39,25,335,124,125,12,55,6,145,41,361,103,10,315,20,2,0,224,27,2,34
105,新北市土城區,頂埔里,4554,3,2,46,18,350,175,144,20,76,2,152,66,417,93,16,339,39,1,1,277,35,5,31
105,新北市土城區,頂福里,4710,1,0,39,13,373,127,120,35,58,7,133,54,413,111,19,373,33,1,0,339,33,7,67
105,新北市土城區,頂新里,2469,2,2,64,14,300,68,111,9,60,3,98,40,207,35,13,122,15,3,0,98,12,4,17
105,新北市土城區,祖田里,1560,0,0,8,6,120,42,31,6,16,4,57,22,127,44,5,126,9,0,0,88,14,0,31
105,新北市土城區,樂利里,4870,6,3,64,23,525,149,137,22,87,2,161,43,426,96,20,416,32,1,1,235,16,7,23
105,新北市土城區,廣福里,5258,1,2,81,46,582,217,176,21,146,5,146,71,489,100,20,297,26,2,1,203,23,3,17
105,新北市土城區,學府里,3308,3,2,52,19,358,114,95,20,58,3,94,38,314,54,13,276,20,0,1,169,20,2,9
105,新北市土城區,延壽里,4254,0,0,41,7,350,132,125,24,66,6,143,48,368,106,16,363,35,1,0,261,22,2,25
105,新北市土城區,安和里,4609,2,1,39,23,413,174,150,21,68,6,170,51,437,99,25,400,22,2,1,197,22,6,23
105,新北市土城區,青雲里,2765,1,2,37,13,226,87,90,20,57,2,86,44,265,62,15,187,23,2,0,160,9,3,25
105,新北市土城區,員福里,5173,2,1,58,20,456,180,143,17,99,6,148,65,494,90,19,352,36,2,1,329,18,6,36
105,新北市土城區,延吉里,4074,0,0,31,10,290,115,122,19,58,4,145,46,361,107,16,365,24,1,0,250,26,4,37
105,新北市土城區,復興里,4231,2,1,71,21,436,137,130,15,74,4,129,49,354,55,24,326,22,2,2,237,23,7,21
105,新北市土城區,裕生里,5056,1,1,75,15,471,153,170,29,91,8,162,54,449,114,20,347,33,4,3,317,24,8,21
105,新北市土城區,員信里,4138,3,2,66,20,401,113,125,17,84,3,125,44,386,69,21,306,35,2,1,251,20,4,16
105,新北市土城區,永富里,4861,1,3,38,17,412,129,144,48,84,6,178,59,435,113,28,423,42,3,2,250,21,6,28
105,新北市土城區,學成里,3021,2,1,34,14,348,101,103,15,43,2,78,27,266,64,11,248,14,3,0,148,11,2,11
105,新北市土城區,延和里,5853,1,2,57,28,600,192,205,32,129,3,188,94,527,143,26,461,34,1,0,309,40,4,23
